time,G_isyn_dend
14581.7,0.040403678
14581.8,0.038842993
14581.9,0.059613848
14582,0.070500788
14582.1,0.048923138
14582.2,0.048661665
14582.3,0.052935333
14582.4,0.031651547
14582.5,0.069455643
14582.6,0.039951052
14582.7,0.041010525
14582.8,0.049466231
14582.9,0.027748498
14583,0.037920291
14583.1,0.048051097
14583.2,0.063447095
14583.3,0.043830016
14583.4,0.056132783
14583.5,0.042500095
14583.6,0.040563021
14583.7,0.031850588
14583.8,0.049564059
14583.9,0.079347345
14584,0.048987669
14584.1,0.053709464
14584.2,0.061394801
14584.3,0.065895944
14584.4,0.032347265
14584.5,0.05203037
14584.6,0.046150187
14584.7,0.057053565
14584.8,0.053123246
14584.9,0.042410441
14585,0.042162729
14585.1,0.034780341
14585.2,0.049362557
14585.3,0.032625104
14585.4,0.044543971
14585.5,0.021317827
14585.6,0.026955493
14585.7,0.03831057
14585.8,0.029724199
14585.9,0.041640361
14586,0.029709333
14586.1,0.067818374
14586.2,0.031614994
14586.3,0.052762251
14586.4,0.028044241
14586.5,0.053328823
14586.6,0.049197511
14586.7,0.031142393
14586.8,0.052215322
14586.9,0.052586986
14587,0.056397706
14587.1,0.059677489
14587.2,0.054380104
14587.3,0.043362914
14587.4,0.034115163
14587.5,0.071740097
14587.6,0.0633072
14587.7,0.071029701
14587.8,0.043448586
14587.9,0.025231229
14588,0.059574113
14588.1,0.032729553
14588.2,0.0437848
14588.3,0.074703984
14588.4,0.039615531
14588.5,0.038430272
14588.6,0.05747116
14588.7,0.029884089
14588.8,0.047660209
14588.9,0.050664596
14589,0.015915216
14589.1,0.029210136
14589.2,0.055262783
14589.3,0.059209492
14589.4,0.035882154
14589.5,0.03963897
14589.6,0.033009652
14589.7,0.037663425
14589.8,0.059032019
14589.9,0.050408136
14590,0.047535075
14590.1,0.031256493
14590.2,0.047498264
14590.3,0.043029568
14590.4,0.042392151
14590.5,0.048899326
14590.6,0.037227469
14590.7,0.038360598
14590.8,0.068676828
14590.9,0.012654138
14591,0.045327848
14591.1,0.02863386
14591.2,0.036803585
14591.3,0.047959101
14591.4,0.037446867
14591.5,0.03887996
14591.6,0.040682877
14591.7,0.034925992
14591.8,0.027633596
14591.9,0.014642225
14592,0.046088106
14592.1,0.048663004
14592.2,0.058892464
14592.3,0.036349374
14592.4,0.027467933
14592.5,0.043883747
14592.6,0.040225926
14592.7,0.048075674
14592.8,0.057058314
14592.9,0.044718672
14593,0.049390016
14593.1,0.070764192
14593.2,0.027108079
14593.3,0.055790559
14593.4,0.033521274
14593.5,0.034534784
14593.6,0.068972609
14593.7,0.052877676
14593.8,0.025025913
14593.9,0.052319805
14594,0.051865771
14594.1,0.038751866
14594.2,0.055125095
14594.3,0.031174038
14594.4,0.050208736
14594.5,0.054172142
14594.6,0.053340734
14594.7,0.052103614
14594.8,0.038194304
14594.9,0.052282673
14595,0.028277963
14595.1,0.039125666
14595.2,0.05183736
14595.3,0.042952018
14595.4,0.055567515
14595.5,0.041920594
14595.6,0.045111907
14595.7,0.039098038
14595.8,0.060865242
14595.9,0.032280951
14596,0.067862661
14596.1,0.066036354
14596.2,0.0379954
14596.3,0.026304233
14596.4,0.032339486
14596.5,0.049672489
14596.6,0.045073503
14596.7,0.037766197
14596.8,0.042411275
14596.9,0.040003206
14597,0.056474985
14597.1,0.047847899
14597.2,0.036941897
14597.3,0.048168364
14597.4,0.050688551
14597.5,0.052375543
14597.6,0.033919407
14597.7,0.043284723
14597.8,0.042662645
14597.9,0.057438349
14598,0.059643622
14598.1,0.045475438
14598.2,0.02957095
14598.3,0.018490801
14598.4,0.062282764
14598.5,0.022772243
14598.6,0.030417562
14598.7,0.042738526
14598.8,0.055117326
14598.9,0.046523948
14599,0.05684829
14599.1,0.039547992
14599.2,0.04296433
14599.3,0.050537937
14599.4,0.042314968
14599.5,0.036019429
14599.6,0.038282387
14599.7,0.061389286
14599.8,0.055140031
14599.9,0.049843784
14600,0.049168886
14600.1,0.049952295
14600.2,0.060035876
14600.3,0.034883263
14600.4,0.057973962
14600.5,0.049139843
14600.6,0.049721799
14600.7,0.049222052
14600.8,0.052263869
14600.9,0.054374049
14601,0.036748488
14601.1,0.036939621
14601.2,0.068372221
14601.3,0.049051466
14601.4,0.035760721
14601.5,0.063325136
14601.6,0.049154311
14601.7,0.077295797
14601.8,0.048641685
14601.9,0.053369187
14602,0.047775584
14602.1,0.045214152
14602.2,0.054520526
14602.3,0.042748044
14602.4,0.073885333
14602.5,0.037466217
14602.6,0.051784277
14602.7,0.033313898
14602.8,0.036622422
14602.9,0.048499027
14603,0.043996589
14603.1,0.041252623
14603.2,0.069164648
14603.3,0.048143362
14603.4,0.036502899
14603.5,0.045421998
14603.6,0.065698349
14603.7,0.0515521
14603.8,0.038858874
14603.9,0.044534416
14604,0.068355014
14604.1,0.036466553
14604.2,0.049325273
14604.3,0.034847353
14604.4,0.040143049
14604.5,0.053904233
14604.6,0.060656459
14604.7,0.036003688
14604.8,0.052680526
14604.9,0.046590107
14605,0.037925599
14605.1,0.047978138
14605.2,0.064371706
14605.3,0.04944512
14605.4,0.052971775
14605.5,0.031338834
14605.6,0.043674786
14605.7,0.047334628
14605.8,0.043068851
14605.9,0.036550147
14606,0.055046896
14606.1,0.046595334
14606.2,0.049888965
14606.3,0.048750516
14606.4,0.045379764
14606.5,0.046633103
14606.6,0.047144498
14606.7,0.037932571
14606.8,0.041901166
14606.9,0.042489034
14607,0.020848386
14607.1,0.065263791
14607.2,0.028263288
14607.3,0.05333677
14607.4,0.041054791
14607.5,0.041832833
14607.6,0.041145658
14607.7,0.052769615
14607.8,0.031287205
14607.9,0.051465519
14608,0.039344164
14608.1,0.041857835
14608.2,0.05497548
14608.3,0.026571299
14608.4,0.050595258
14608.5,0.022902716
14608.6,0.034350909
14608.7,0.036450346
14608.8,0.052169523
14608.9,0.03771347
14609,0.04059976
14609.1,0.02074953
14609.2,0.046575736
14609.3,0.040926501
14609.4,0.042559545
14609.5,0.046436288
14609.6,0.035036372
14609.7,0.057770738
14609.8,0.028584306
14609.9,0.043754743
14610,0.056058508
14610.1,0.031095865
14610.2,0.074349051
14610.3,0.036395506
14610.4,0.073767927
14610.5,0.062915607
14610.6,0.040074742
14610.7,0.0575372
14610.8,0.027642863
14610.9,0.045581323
14611,0.05828255
14611.1,0.043986614
14611.2,0.062083507
14611.3,0.031098445
14611.4,0.041484417
14611.5,0.060934295
14611.6,0.054015837
14611.7,0.049666993
14611.8,0.050938705
14611.9,0.044194982
14612,0.043431102
14612.1,0.041322418
14612.2,0.043182729
14612.3,0.061462601
14612.4,0.044939574
14612.5,0.046248017
14612.6,0.061871575
14612.7,0.044402664
14612.8,0.061581004
14612.9,0.047459546
14613,0.040266975
14613.1,0.04011176
14613.2,0.054187565
14613.3,0.040934246
14613.4,0.064870214
14613.5,0.05171962
14613.6,0.036355795
14613.7,0.060737125
14613.8,0.032890924
14613.9,0.04104244
14614,0.040128156
14614.1,0.066351585
14614.2,0.05854687
14614.3,0.029581529
14614.4,0.049375995
14614.5,0.068350063
14614.6,0.065126552
14614.7,0.048128086
14614.8,0.023167845
14614.9,0.023890417
14615,0.051254415
14615.1,0.056049443
14615.2,0.045759776
14615.3,0.0598757
14615.4,0.039969245
14615.5,0.036298956
14615.6,0.043773152
14615.7,0.049900957
14615.8,0.056850573
14615.9,0.034662014
14616,0.023931062
14616.1,0.034847102
14616.2,0.046573543
14616.3,0.048095509
14616.4,0.045838919
14616.5,0.016672782
14616.6,0.056894443
14616.7,0.049228238
14616.8,0.030767228
14616.9,0.043177256
14617,0.051472388
14617.1,0.030110944
14617.2,0.049886751
14617.3,0.034234064
14617.4,0.036822813
14617.5,0.035260324
14617.6,0.036332565
14617.7,0.027368291
14617.8,0.027905111
14617.9,0.062880279
14618,0.031342181
14618.1,0.054072507
14618.2,0.043157003
14618.3,0.04716108
14618.4,0.043076245
14618.5,0.029179656
14618.6,0.041027519
14618.7,0.038179601
14618.8,0.04583955
14618.9,0.050648069
14619,0.03030937
14619.1,0.081636428
14619.2,0.051160028
14619.3,0.049735911
14619.4,0.064448601
14619.5,0.04877207
14619.6,0.049075298
14619.7,0.033996217
14619.8,0.02578751
14619.9,0.024220273
14620,0.033359448
14620.1,0.041307634
14620.2,0.0398164
14620.3,0.04496806
14620.4,0.058091579
14620.5,0.046167028
14620.6,0.065781637
14620.7,0.02937531
14620.8,0.061670863
14620.9,0.048035419
14621,0.055220071
14621.1,0.053403015
14621.2,0.057073195
14621.3,0.044408777
14621.4,0.038032651
14621.5,0.053687064
14621.6,0.070588391
14621.7,0.050191145
14621.8,0.05325743
14621.9,0.042226485
14622,0.055673028
14622.1,0.013469834
14622.2,0.074966282
14622.3,0.068877138
14622.4,0.06619098
14622.5,0.023652842
14622.6,0.05139365
14622.7,0.050425626
14622.8,0.039869451
14622.9,0.049834606
14623,0.047507018
14623.1,0.01846173
14623.2,0.032506635
14623.3,0.052280793
14623.4,0.043149555
14623.5,0.054704621
14623.6,0.056998663
14623.7,0.035261223
14623.8,0.054426472
14623.9,0.046506513
14624,0.05226676
14624.1,0.044097341
14624.2,0.03529249
14624.3,0.049803004
14624.4,0.035231016
14624.5,0.041726227
14624.6,0.038679238
14624.7,0.041777561
14624.8,0.053960817
14624.9,0.027335391
14625,0.05955232
14625.1,0.039194779
14625.2,0.047446048
14625.3,0.042248411
14625.4,0.063390165
14625.5,0.052371737
14625.6,0.060339443
14625.7,0.049368671
14625.8,0.035663339
14625.9,0.041331007
14626,0.056789665
14626.1,0.058560764
14626.2,0.046175731
14626.3,0.050607926
14626.4,0.064407441
14626.5,0.071326002
14626.6,0.031435712
14626.7,0.036817549
14626.8,0.017898984
14626.9,0.061480389
14627,0.030601936
14627.1,0.045400515
14627.2,0.050960685
14627.3,0.05491589
14627.4,0.045833109
14627.5,0.029159575
14627.6,0.042494353
14627.7,0.038651152
14627.8,0.03505635
14627.9,0.036534593
14628,0.025994595
14628.1,0.038553739
14628.2,0.019499678
14628.3,0.050079317
14628.4,0.060094241
14628.5,0.049364913
14628.6,0.043045646
14628.7,0.043551268
14628.8,0.024148645
14628.9,0.037956263
14629,0.034311319
14629.1,0.054493875
14629.2,0.032230795
14629.3,0.047498873
14629.4,0.044061234
14629.5,0.032883721
14629.6,0.051226263
14629.7,0.018868307
14629.8,0.024817684
14629.9,0.060239792
14630,0.051225582
14630.1,0.04483759
14630.2,0.043433406
14630.3,0.062448882
14630.4,0.036135641
14630.5,0.057223334
14630.6,0.055809147
14630.7,0.047650513
14630.8,0.05389094
14630.9,0.046072528
14631,0.059269906
14631.1,0.041090794
14631.2,0.072475702
14631.3,0.02820695
14631.4,0.043945562
14631.5,0.053239879
14631.6,0.057128269
14631.7,0.052337384
14631.8,0.022742489
14631.9,0.042291023
14632,0.043776475
14632.1,0.044176015
14632.2,0.062422736
14632.3,0.039055843
14632.4,0.037580669
14632.5,0.054147169
14632.6,0.045977914
14632.7,0.036223719
14632.8,0.03662429
14632.9,0.050834011
14633,0.045494053
14633.1,0.047813827
14633.2,0.046607279
14633.3,0.035797743
14633.4,0.049900631
14633.5,0.050336905
14633.6,0.045682466
14633.7,0.025857702
14633.8,0.051637662
14633.9,0.028308441
14634,0.038870395
14634.1,0.064059501
14634.2,0.016165487
14634.3,0.032474325
14634.4,0.042883265
14634.5,0.055375519
14634.6,0.04562882
14634.7,0.035941032
14634.8,0.047549199
14634.9,0.042066327
14635,0.046842236
14635.1,0.035640226
14635.2,0.047207276
14635.3,0.031879618
14635.4,0.049246267
14635.5,0.048177541
14635.6,0.047744195
14635.7,0.074403264
14635.8,0.035142233
14635.9,0.050019646
14636,0.035390305
14636.1,0.051715366
14636.2,0.056657056
14636.3,0.037035557
14636.4,0.039335356
14636.5,0.053278092
14636.6,0.04391504
14636.7,0.05546672
14636.8,0.072363256
14636.9,0.05414583
14637,0.049961209
14637.1,0.032872745
14637.2,0.033013491
14637.3,0.056570333
14637.4,0.037356519
14637.5,0.039366109
14637.6,0.059174769
14637.7,0.040926057
14637.8,0.050456506
14637.9,0.049929543
14638,0.031978586
14638.1,0.051908695
14638.2,0.026229231
14638.3,0.049831679
14638.4,0.037389013
14638.5,0.041366793
14638.6,0.032101366
14638.7,0.038730927
14638.8,0.036993766
14638.9,0.054518231
14639,0.049611773
14639.1,0.044004104
14639.2,0.037568363
14639.3,0.072475034
14639.4,0.047417477
14639.5,0.056133009
14639.6,0.068815571
14639.7,0.06559128
14639.8,0.02714376
14639.9,0.043110508
14640,0.053830196
14640.1,0.032540122
14640.2,0.032320446
14640.3,0.043644071
14640.4,0.062973576
14640.5,0.060169741
14640.6,0.046823049
14640.7,0.05517017
14640.8,0.065092076
14640.9,0.041605821
14641,0.048533897
14641.1,0.036122894
14641.2,0.058797408
14641.3,0.035696076
14641.4,0.060238298
14641.5,0.029219438
14641.6,0.044845871
14641.7,0.053186867
14641.8,0.054974002
14641.9,0.029130862
14642,0.048280662
14642.1,0.054435713
14642.2,0.033601325
14642.3,0.069566148
14642.4,0.033667627
14642.5,0.040120589
14642.6,0.05772285
14642.7,0.042089284
14642.8,0.045530363
14642.9,0.039164384
14643,0.043472401
14643.1,0.018565958
14643.2,0.037826584
14643.3,0.053662177
14643.4,0.058727193
14643.5,0.056366791
14643.6,0.035638452
14643.7,0.047164111
14643.8,0.041875335
14643.9,0.041947126
14644,0.043215934
14644.1,0.051087623
14644.2,0.013435036
14644.3,0.048093005
14644.4,0.0457683
14644.5,0.050084585
14644.6,0.019301957
14644.7,0.046358166
14644.8,0.058553525
14644.9,0.046141839
14645,0.056330159
14645.1,0.018759807
14645.2,0.05313772
14645.3,0.050281537
14645.4,0.052977739
14645.5,0.054628075
14645.6,0.063241495
14645.7,0.040072338
14645.8,0.045373057
14645.9,0.058039548
14646,0.031516369
14646.1,0.032820666
14646.2,0.051330513
14646.3,0.053732008
14646.4,0.037031901
14646.5,0.043039917
14646.6,0.037347089
14646.7,0.032738552
14646.8,0.044510914
14646.9,0.033796147
14647,0.034115613
14647.1,0.028849896
14647.2,0.065273005
14647.3,0.038281486
14647.4,0.023613635
14647.5,0.039195089
14647.6,0.047602368
14647.7,0.03167432
14647.8,0.048529088
14647.9,0.062713137
14648,0.072108435
14648.1,0.041878515
14648.2,0.044787187
14648.3,0.053680838
14648.4,0.056746291
14648.5,0.042654038
14648.6,0.056285589
14648.7,0.037681854
14648.8,0.056084986
14648.9,0.032611618
14649,0.054148126
14649.1,0.044542986
14649.2,0.06652186
14649.3,0.037372659
14649.4,0.037125423
14649.5,0.056555634
14649.6,0.03595902
14649.7,0.058752444
14649.8,0.062662646
14649.9,0.074800186
14650,0.049010302
14650.1,0.038908437
14650.2,0.044363023
14650.3,0.037733922
14650.4,0.041267279
14650.5,0.03961119
14650.6,0.051546774
14650.7,0.047122008
14650.8,0.063117522
14650.9,0.02644463
14651,0.050945974
14651.1,0.066040432
14651.2,0.035724845
14651.3,0.052744435
14651.4,0.052897396
14651.5,0.052758421
14651.6,0.061754561
14651.7,0.040606079
14651.8,0.054627508
14651.9,0.056793106
14652,0.03451815
14652.1,0.028567303
14652.2,0.038568525
14652.3,0.049463919
14652.4,0.046706247
14652.5,0.073062182
14652.6,0.055992232
14652.7,0.045875453
14652.8,0.046815075
14652.9,0.063087142
14653,0.040999004
14653.1,0.031197865
14653.2,0.066817045
14653.3,0.055994007
14653.4,0.074495457
14653.5,0.057458405
14653.6,0.05823899
14653.7,0.04776103
14653.8,0.037216796
14653.9,0.035480645
14654,0.047707929
14654.1,0.027827553
14654.2,0.073161479
14654.3,0.028603024
14654.4,0.048183943
14654.5,0.026953752
14654.6,0.040890216
14654.7,0.050508879
14654.8,0.058372231
14654.9,0.042549222
14655,0.043489858
14655.1,0.042805534
14655.2,0.023226367
14655.3,0.052124897
14655.4,0.048877481
14655.5,0.043568867
14655.6,0.046416551
14655.7,0.060519799
14655.8,0.034895834
14655.9,0.046154545
14656,0.044012884
14656.1,0.030447896
14656.2,0.047112383
14656.3,0.047914078
14656.4,0.038977777
14656.5,0.045902062
14656.6,0.054273852
14656.7,0.054410534
14656.8,0.051542622
14656.9,0.045630678
14657,0.037089209
14657.1,0.04458825
14657.2,0.044276754
14657.3,0.04219566
14657.4,0.034250026
14657.5,0.043672619
14657.6,0.059953393
14657.7,0.025861638
14657.8,0.051589282
14657.9,0.059886476
14658,0.057022418
14658.1,0.030225512
14658.2,0.047505593
14658.3,0.047317234
14658.4,0.037639801
14658.5,0.037292529
14658.6,0.038812254
14658.7,0.056262189
14658.8,0.048816988
14658.9,0.058001565
14659,0.064614519
14659.1,0.057254402
14659.2,0.047169019
14659.3,0.055455389
14659.4,0.057995465
14659.5,0.033189191
14659.6,0.016666091
14659.7,0.0462869
14659.8,0.055719985
14659.9,0.047566533
14660,0.060191174
14660.1,0.047055291
14660.2,0.048146188
14660.3,0.033101425
14660.4,0.03658718
14660.5,0.032580791
14660.6,0.031668299
14660.7,0.043042419
14660.8,0.041321642
14660.9,0.055384137
14661,0.036587086
14661.1,0.04219087
14661.2,0.028425083
14661.3,0.062249346
14661.4,0.034973253
14661.5,0.042260171
14661.6,0.050454516
14661.7,0.05983606
14661.8,0.027049883
14661.9,0.049126944
14662,0.037271406
14662.1,0.036206119
14662.2,0.035681885
14662.3,0.025059455
14662.4,0.033264008
14662.5,0.024072016
14662.6,0.050327263
14662.7,0.042475082
14662.8,0.041520577
14662.9,0.05154821
14663,0.057349712
14663.1,0.067031541
14663.2,0.055662426
14663.3,0.050209761
14663.4,0.063100523
14663.5,0.045908952
14663.6,0.053235036
14663.7,0.058992343
14663.8,0.039570114
14663.9,0.050628849
14664,0.04514194
14664.1,0.042592377
14664.2,0.069047584
14664.3,0.042837554
14664.4,0.03120053
14664.5,0.043170187
14664.6,0.022230567
14664.7,0.044479954
14664.8,0.054048449
14664.9,0.033206582
14665,0.049644166
14665.1,0.053376873
14665.2,0.049740752
14665.3,0.064298996
14665.4,0.054981558
14665.5,0.071399592
14665.6,0.041281383
14665.7,0.027489105
14665.8,0.057929428
14665.9,0.054813368
14666,0.033374515
14666.1,0.056540817
14666.2,0.041226557
14666.3,0.045688269
14666.4,0.039540439
14666.5,0.039358492
14666.6,0.03944801
14666.7,0.051255135
14666.8,0.037234175
14666.9,0.038522602
14667,0.052797243
14667.1,0.046606635
14667.2,0.057055718
14667.3,0.034334083
14667.4,0.048351442
14667.5,0.05935053
14667.6,0.026703984
14667.7,0.040679348
14667.8,0.040376443
14667.9,0.023493063
14668,0.055301538
14668.1,0.041377854
14668.2,0.04457847
14668.3,0.069317215
14668.4,0.057746728
14668.5,0.052468168
14668.6,0.040934322
14668.7,0.03370438
14668.8,0.06493356
14668.9,0.063677054
14669,0.059688519
14669.1,0.057607007
14669.2,0.045253244
14669.3,0.036931104
14669.4,0.06820932
14669.5,0.069949591
14669.6,0.072059286
14669.7,0.04413646
14669.8,0.033929184
14669.9,0.049208873
14670,0.05606216
14670.1,0.036727851
14670.2,0.054621111
14670.3,0.051924365
14670.4,0.047788751
14670.5,0.050827654
14670.6,0.041719729
14670.7,0.057171801
14670.8,0.042768725
14670.9,0.043633231
14671,0.052655781
14671.1,0.025477032
14671.2,0.040392366
14671.3,0.02295531
14671.4,0.060154953
14671.5,0.039733362
14671.6,0.041895798
14671.7,0.044844009
14671.8,0.045074999
14671.9,0.044293963
14672,0.054946247
14672.1,0.05256735
14672.2,0.017878809
14672.3,0.044026964
14672.4,0.027859353
14672.5,0.043468881
14672.6,0.027576378
14672.7,0.051622343
14672.8,0.052434066
14672.9,0.051522525
14673,0.052569162
14673.1,0.052428946
14673.2,0.044624604
14673.3,0.054716226
14673.4,0.05892598
14673.5,0.044778784
14673.6,0.065363265
14673.7,0.067339764
14673.8,0.033922754
14673.9,0.049580774
14674,0.058936112
14674.1,0.051289615
14674.2,0.038971184
14674.3,0.037728295
14674.4,0.056063315
14674.5,0.055104659
14674.6,0.07318685
14674.7,0.021567938
14674.8,0.026471027
14674.9,0.047479884
14675,0.048000211
14675.1,0.06830575
14675.2,0.038454369
14675.3,0.024694346
14675.4,0.033728165
14675.5,0.026713506
14675.6,0.031324185
14675.7,0.046868032
14675.8,0.05555805
14675.9,0.046511725
14676,0.053671464
14676.1,0.074569711
14676.2,0.038320125
14676.3,0.034702521
14676.4,0.037222637
14676.5,0.028622219
14676.6,0.031976046
14676.7,0.043769421
14676.8,0.050921822
14676.9,0.03584332
14677,0.053623348
14677.1,0.024719859
14677.2,0.058479396
14677.3,0.036781804
14677.4,0.035993367
14677.5,0.056919729
14677.6,0.032297626
14677.7,0.051815428
14677.8,0.032699343
14677.9,0.042727151
14678,0.034639167
14678.1,0.041059464
14678.2,0.046565528
14678.3,0.046704041
14678.4,0.058371779
14678.5,0.03864857
14678.6,0.066060128
14678.7,0.020591558
14678.8,0.057545933
14678.9,0.031165437
14679,0.032616155
14679.1,0.045713987
14679.2,0.062623755
14679.3,0.063221768
14679.4,0.068436769
14679.5,0.0518456
14679.6,0.0585781
14679.7,0.055713271
14679.8,0.04443807
14679.9,0.031405579
14680,0.048671503
14680.1,0.070233326
14680.2,0.039786235
14680.3,0.027116807
14680.4,0.044277689
14680.5,0.048673724
14680.6,0.037652804
14680.7,0.046326053
14680.8,0.042000389
14680.9,0.049049092
14681,0.055989882
14681.1,0.027624464
14681.2,0.045825353
14681.3,0.054876075
14681.4,0.054033931
14681.5,0.035322249
14681.6,0.038397628
14681.7,0.033419301
14681.8,0.048086335
14681.9,0.065076062
14682,0.05837024
14682.1,0.083934771
14682.2,0.057118247
14682.3,0.054996019
14682.4,0.040792278
14682.5,0.03497642
14682.6,0.050493922
14682.7,0.048245475
14682.8,0.063651827
14682.9,0.028514912
14683,0.051012569
14683.1,0.05014558
14683.2,0.076093792
14683.3,0.046439219
14683.4,0.06726222
14683.5,0.041140336
14683.6,0.024864082
14683.7,0.055799941
14683.8,0.037375238
14683.9,0.040914978
14684,0.065216171
14684.1,0.049743153
14684.2,0.0408033
14684.3,0.02100396
14684.4,0.045009637
14684.5,0.049757242
14684.6,0.046693266
14684.7,0.059491932
14684.8,0.034777106
14684.9,0.029239631
14685,0.058705321
14685.1,0.052849246
14685.2,0.063427233
14685.3,0.052391892
14685.4,0.034122652
14685.5,0.065809014
14685.6,0.0487606
14685.7,0.046885086
14685.8,0.045901973
14685.9,0.060783854
14686,0.028475122
14686.1,0.051919285
14686.2,0.071508946
14686.3,0.031822309
14686.4,0.039737582
14686.5,0.044378861
14686.6,0.025488061
14686.7,0.04400762
14686.8,0.055607201
14686.9,0.039756506
14687,0.030626375
14687.1,0.067259159
14687.2,0.053166171
14687.3,0.040892507
14687.4,0.048732991
14687.5,0.04349922
14687.6,0.053766517
14687.7,0.051607585
14687.8,0.047454015
14687.9,0.049121813
14688,0.075750858
14688.1,0.052845885
14688.2,0.029173789
14688.3,0.032463627
14688.4,0.054180121
14688.5,0.037000288
14688.6,0.054068895
14688.7,0.047683278
14688.8,0.048620467
14688.9,0.048282816
14689,0.035342488
14689.1,0.039385165
14689.2,0.041602004
14689.3,0.053938768
14689.4,0.048178091
14689.5,0.024831179
14689.6,0.061061103
14689.7,0.047509385
14689.8,0.051437939
14689.9,0.047803976
14690,0.06005159
14690.1,0.057654879
14690.2,0.030458337
14690.3,0.042359335
14690.4,0.028642125
14690.5,0.028811383
14690.6,0.037159191
14690.7,0.041018919
14690.8,0.052878546
14690.9,0.026040211
14691,0.045592604
14691.1,0.041972906
14691.2,0.067587003
14691.3,0.043161045
14691.4,0.049430592
14691.5,0.032501602
14691.6,0.037875252
14691.7,0.042231225
14691.8,0.046271272
14691.9,0.044570736
14692,0.05680732
14692.1,0.05541678
14692.2,0.029521805
14692.3,0.064358368
14692.4,0.040491384
14692.5,0.029047769
14692.6,0.045034183
14692.7,0.075937752
14692.8,0.074384625
14692.9,0.044042918
14693,0.044741991
14693.1,0.062797855
14693.2,0.054702316
14693.3,0.047100323
14693.4,0.063311374
14693.5,0.094166537
14693.6,0.036064715
14693.7,0.051923843
14693.8,0.017790176
14693.9,0.061681369
14694,0.063501029
14694.1,0.064764349
14694.2,0.043446746
14694.3,0.063696229
14694.4,0.064349756
14694.5,0.047180109
14694.6,0.050569044
14694.7,0.06240269
14694.8,0.066984446
14694.9,0.044803333
14695,0.042058723
14695.1,0.071009356
14695.2,0.031790693
14695.3,0.048118463
14695.4,0.063943832
14695.5,0.045397809
14695.6,0.04998354
14695.7,0.04614404
14695.8,0.033841987
14695.9,0.051415245
14696,0.054888533
14696.1,0.055188168
14696.2,0.027957187
14696.3,0.044995323
14696.4,0.051487987
14696.5,0.041849153
14696.6,0.053748683
14696.7,0.046222388
14696.8,0.075499588
14696.9,0.034480385
14697,0.034869994
14697.1,0.033418464
14697.2,0.054037351
14697.3,0.045833814
14697.4,0.050738504
14697.5,0.062535539
14697.6,0.022391558
14697.7,0.086379361
14697.8,0.026928225
14697.9,0.051368985
14698,0.028681278
14698.1,0.046779813
14698.2,0.0412663
14698.3,0.060574521
14698.4,0.055738763
14698.5,0.038449889
14698.6,0.014603533
14698.7,0.037670105
14698.8,0.033826944
14698.9,0.041293231
14699,0.035724607
14699.1,0.052879885
14699.2,0.034870632
14699.3,0.025814173
14699.4,0.041654977
14699.5,0.032721883
14699.6,0.070633019
14699.7,0.050378979
14699.8,0.071809335
14699.9,0.042658033
14700,0.060684647
14700.1,0.03360139
14700.2,0.04336411
14700.3,0.008915297
14700.4,0.052640171
14700.5,0.045219562
14700.6,0.044160499
14700.7,0.060935474
14700.8,0.053126828
14700.9,0.057129251
14701,0.040591139
14701.1,0.047446035
14701.2,0.04676326
14701.3,0.053436262
14701.4,0.053956483
14701.5,0.065343272
14701.6,0.052685446
14701.7,0.053722841
14701.8,0.062546209
14701.9,0.01958334
14702,0.04261645
14702.1,0.057488716
14702.2,0.044975642
14702.3,0.062125146
14702.4,0.032322125
14702.5,0.047445554
14702.6,0.036888313
14702.7,0.028631393
14702.8,0.037607305
14702.9,0.044349339
14703,0.033847783
14703.1,0.050848992
14703.2,0.050802529
14703.3,0.015322228
14703.4,0.05517446
14703.5,0.056974113
14703.6,0.062704363
14703.7,0.031921664
14703.8,0.045684193
14703.9,0.061677138
14704,0.009689136
14704.1,0.022967917
14704.2,0.042369372
14704.3,0.049707737
14704.4,0.025279376
14704.5,0.041725224
14704.6,0.029786393
14704.7,0.025933629
14704.8,0.043683648
14704.9,0.045398287
14705,0.036381383
14705.1,0.046164213
14705.2,0.044953667
14705.3,0.049214511
14705.4,0.05376607
14705.5,0.066605134
14705.6,0.007148069
14705.7,0.053489985
14705.8,0.05187482
14705.9,0.034906398
14706,0.018700051
14706.1,0.050239387
14706.2,0.051904735
14706.3,0.057652623
14706.4,0.043546863
14706.5,0.02958854
14706.6,0.048349967
14706.7,0.036870809
14706.8,0.055671432
14706.9,0.057640497
14707,0.037876093
14707.1,0.048023461
14707.2,0.042754411
14707.3,0.039722218
14707.4,0.06057327
14707.5,0.04756887
14707.6,0.046423449
14707.7,0.043758173
14707.8,0.031513736
14707.9,0.035658881
14708,0.056186634
14708.1,0.027323069
14708.2,0.04480767
14708.3,0.058772307
14708.4,0.03185101
14708.5,0.059370108
14708.6,0.039556601
14708.7,0.033102098
14708.8,0.06075175
14708.9,0.032151738
14709,0.058200695
14709.1,0.014183971
14709.2,0.041938461
14709.3,0.03077703
14709.4,0.026732068
14709.5,0.025423715
14709.6,0.050736461
14709.7,0.049932355
14709.8,0.042654159
14709.9,0.065448309
14710,0.053360435
14710.1,0.029403008
14710.2,0.05875855
14710.3,0.029636644
14710.4,0.050068132
14710.5,0.0471455
14710.6,0.032943182
14710.7,0.051725267
14710.8,0.047912355
14710.9,0.04871877
14711,0.038773383
14711.1,0.048334935
